Pattern,Detected Text,Start Index
Liebe (?! von),"Liebe nicht ertrug. »Ich bin es nicht wert«, knirschte er und knarrte mit den Zähnen. Die Tränen stürzten ",5391299
Liebe (?! von),"Liebe ist heiß wie Juliwind, aber im Anhauch unseres Hasses gefrieren Seelen wie Teiche im Februar. Ich bi",5431506
Liebe (?! von),"Liebe genannt werden künftig. Denn er ist uns wie ein Bruder zu seinem Bruder, wie eine Mutter zu ihren Ki",5472709
Liebe (?! von),"Liebe geschenkt dieses Leben: Baum und Frucht, Tier und Speise, Rebe und Trank zu unserer Freude. Er hat d",5472837
Liebe (?! von),Liebe und Liebe. Misericordias Domini in aeternum cantabo.« Da erscholl ein weitaus heftigerer Beifall als,5473168
Liebe (?! von),Liebe zu ihm hatte ihm den Pinsel zum Brief in die Hand gedrückt und das Kästchen mit schwarzer Tusche. Ab,5478704
Liebe (?! von),"Liebe zugeneigte Herz: der Zukunft, dem besseren Geschlecht. Der Gatte soll nicht leben, sie selbst – verw",5486661
Liebe (?! von),"Liebe der Liebenden in der Bohnenlaube. Umarmung der herrischen Herzen – trotz Tod, trotz Trübsal, trotz K",5507283
Liebe (?! von),"Liebe zu seinen Mitmenschen, oder wiederum mit der Zuneigung dieser zu dem stolzen Manne bestellt war, läß",5593979
Liebe (?! von),"Liebe und Achtung aller Leute. Er und Schrenk hießen weit und breit: »die lustigen Glasmacher«, oder wegen",5604635
Liebe (?! von),"Liebe zugethan. Sie betrachtete ihn als Bruder, wie ihn ihre Eltern gleichsam als Sohn betrachteten. – Wir",5606532
Liebe (?! von),"Liebe zu seinem König, unsrem angestammten Landesherrn, und wer das Gesetz nicht selbst befolgt, ist auch ",5704702
Liebe (?! von),"Liebe zauberten in diesem Hause den Himmel auf die Erde, weil man hier gewohnt war, im Häuslichen das wahr",5730818
Liebe (?! von),Liebe innig verbunden und fühlten sich eben dadurch am glücklichsten in ihrem Kreise. Häusliche Stille und,5731561
Liebe (?! von),"Liebe zu beweisen, daß er ihn mit Strenge anhielt, die niedrigste und anstrengendste Arbeit mit frohem Mut",5735521
Liebe (?! von),Liebe einer Tochter pflegte sie die Kranke und führte außerdem das Geschäft mit einem Verständnisse und mi,5838879
Liebe (?! von),"Liebe zur Freiheit, wenn der Wäldler, um seine Feste zu feiern, hinaufsteigt auf die höchsten Kuppen, um m",5858777
Liebe (?! von),"Liebe eine verständliche Sprache wählen.« Eilenden Schrittes suchte er den Kohlmann einzuholen. Der Wald, ",5952509
Liebe (?! von),"Liebe nicht stören! Dort führt der Weg ins Tal. Vor diesen Weg strecke ich meine wehrende Hand, in die du ",6196886
Liebe (?! von),"Liebe zu den Menschen starb in Marter und Schmerz! Diese Menschen, die unter harter Faust geschmachtet, un",6198116
Liebe (?! von),"Liebe williger hören als einen Ruf, der sie zittern macht?« Ein kaltes Lächeln glitt über Waldrams blassen",6198329
Liebe (?! von),Liebe ist.« »Hättest du vor der Ausfahrt so geredet im Konvent der Brüder – niemals hätten sie das heilige,6201372
Liebe (?! von),"Liebe mir bietet in jeder fließenden Stunde. Ob auch die Nacht sich senket über mich, ich fürchte nichts B",6241521
Liebe (?! von),"Liebe an, mit der es erhalten wurde. In jeder Fensterluke stand ein hölzernes Tröglein mit blühenden Nelke",6309675
Liebe (?! von),Liebe in diesem jungen Herzen. doch ihre Sorge wurde wach in der Stunde der Gefahr und flog auf den Schwin,6379246
Liebe (?! von),Liebe sich erweist an seinen Kindern!« Eberwein legte die Stola um die Schultern und trat hinaus in die Na,6380737
Liebe (?! von),"Liebe sich betätigen würde. Und nun war alles wankend geworden, was fest und unerschütterlich in seinem He",6458257
Liebe (?! von),Liebe mehr? Denkst du nicht deiner Kinder?« Die halb erloschenen Augen des Greises richteten sich auf Eber,6465607
Liebe (?! von),"Liebe nicht umsonst gerufen haben. Doch stehet auf, Herr Waze, hier ist der Ort nicht, daß ich den Mittler",6489406
Liebe (?! von),"Liebe erbaut hatten in seinem Herzen. Er sah das Haus zerstört, darin er gewohnt in Glück und Frieden. Dur",6553804
Liebe (?! von),Liebe Dirn! Jetzt hab ich dir die Blutblumen ins Haar gelegt. Der Bid hat schnelle Füß.« Sie schüttelte de,6579465
Liebe (?! von),"Liebe zu Kindern, die ihnen verblieben waren? Hatte ich Brüder? Oder eine Schwester?« Eberweins Stimme wur",6608943
Liebe (?! von),"Liebe gab. Aber je heißer mein Zorn erwachte, so lauter rief die Stimme in mir: Vergib, es könnte dein Bru",6613803
Liebe (?! von),Liebe tausend Brüder und Schwestern zu geben.« »Alle Menschen? Und keiner soll ausgeschieden sein von dein,6614328
Liebe (?! von),"Liebe nicht zerbrechen, spricht der Herr, dein Erbarmer.« Ein heißer Schauer rann ihm durch Leib und Seele",6814511
Liebe (?! von),"Liebe redet zu mir, ich fühle sie!« In Freude schloß er das kleine zappelnde Leben an seine Brust und küßt",6817194
Liebe (?! von),"Liebe seines Herzens ihr Eigen war. Ihre Stimmen lösten sich aus dem stummen Bann, ihr Schluchzen wurde la",6841990
Liebe (?! von),"Liebe sie bekehrt hatte, sondern die Not, welche beten lehrt, Waldrams blutiges Ende und Bruder Wampos Bär",6902573
Liebe (?! von),"Liebe Gottes ihre Freude hat.« Tief atmend drückte er die Hände auf seine Brust, als wäre ihm die letzte S",6914397
Liebe (?! von),"Liebe und ihre Liebe an mir? Und ich stehe noch –« Er eilte der Mauer zu, und aus beiden Händen schleudert",6919228
Liebe (?! von),"Liebe an mir? Und ich stehe noch –« Er eilte der Mauer zu, und aus beiden Händen schleuderte er die Hälfte",6919243
Liebe (?! von),"Liebe Jungens, da kam euch ein Kind herein, ein Kind im Brautschleier und Myrtenkranz, das holdeste, das d",6940136
Liebe (?! von),"Liebe hat er auch schon, die blonde Emmy vom Buffet. Er ist siebzehn, sie ist neunundzwanzig, das paßt doc",7048580
Liebe (?! von),"Liebe zu seinem Vaterlande verstand sie, auch die geradezu anbetende Schwärmerei für Chopin, den gewaltige",7055647
Liebe (?! von),"Liebe zu der bildschönen Sabine? Er wurde rot. Elmar, der Zeitungs- und Theatermann fragte sich: Es wird i",7084807
Liebe (?! von),"Liebe hält?« »Nein,« sagte August Breise und seufzte. Julia lag eine ganze Weile still. sie grübelte. Dann",7085861
Liebe (?! von),"Liebe hält, glücklich sein könne, ›nein‹ gesagt und geseufzt? Hast du es nicht auch einmal mit der Liebe g",7086068
Liebe (?! von),Liebe gehalten?« »Ja!« sagte August matt. »Und bist du nicht in Wahrheit sehr glücklich geworden? Antworte,7086167
Liebe (?! von),"Liebe frage, und sagt nein.« Sie wälzte sich lange im Bett herum, und als sie endlich einschlief, träumte ",7086504
Liebe (?! von),"Liebe einen klaren Kopf behalten. Wenn es auf den leidenschaftlichen August, den Damenschneider, das Filou",7088150
Liebe (?! von),"Liebe zu. Sie wartete, bis das Spiel aus war. Freilich fürchtete sie, Richard könne mit seiner »Donnja« in",7090951
Liebe (?! von),"Liebe und Besorgnis nachgereist!« »Ja!« sagte Elmar. »Rührend, solche Bruderliebe! Schöne Sache, wenn ein ",7144843
Liebe (?! von),"Liebe für Sabine. ich würde sie lieben und heiraten, auch wenn von einem Zwist zwischen meiner Tochter und",7152688
Liebe (?! von),"Liebe zu tun? Liebe? Das ist ein Schwächezustand für Pennäler, für Landbewohner und mondsüchtige Kälber! A",7155582
Liebe (?! von),Liebe zu Ihnen ist etwas ganz Selbstverständliches. Aber heiraten können wir uns nicht.« »Warum denn nicht,7185843
Liebe (?! von),"Liebe zum Fenster hinaus.« »Sabine, wenn Sie mich nur wirklich lieben, könnten Sie sich nicht mit einem et",7186300
Liebe (?! von),"Liebe zu mir eine Selbstverständlichkeit sei, aber daß sie mich nicht heiraten wolle.« »Weil Sie ihr zu ar",7187982
Liebe (?! von),"Liebe zu dem unseligen Weibe Sabine in Sekunden zu Asche. Wo ist Elmar? Wo ist der liebe, junge, törichte ",7197409
Liebe (?! von),Liebe ist tot. Die Hoffnung ist tot. Ist auch der Bruder tot? Oder kann er ihn noch finden? Wo? Wo? Wie ei,7198088
Liebe (?! von),"Liebe zu der göttlichen Sabine Sabina war? Was war aus mir geworden? Ein kranker Hund, der am vergifteten ",7200503
Liebe (?! von),"Liebe zu der göttlichen Sabine Sabina war, was aus dir geworden war? Ein verrückt gewordener Singvogel, de",7200684
Liebe (?! von),"Liebe Tante Julia, laß mich bitte in meinem Bericht fortfahren. Du hast uns ja genug bestraft. Onkel Breis",7210231
Liebe (?! von),"Liebe Tante Julia, das ist von dieser jungen Dame an sich sehr edel, aber der Kampf, den sie auf sich geno",7222679
Liebe (?! von),"Liebe heiraten – Geldes wegen – pfui Teufel! Die Frauen, die das tun, sind wie die Lohndirnen. Hier ist di",7228570
Liebe (?! von),"Liebe – wenn auch mein August – ach, reden wir nicht immer von dem alten Racker! Aber, was wird er zu all ",7228925
Liebe (?! von),"Liebe sein!« »Von Liebesgeschichten verstehe ich nichts,« brummte Breise. »O, du Filou! Also, kurz und gut",7269314
Liebe (?! von),"Liebe Brüder, ich bitte euch, Irenes Angebot anzunehmen. Mein Glück hängt davon ab. Wir haben alles verein",7315641
Liebe (?! von),"Liebe der Erfolge des Lieblings, strahlend vor Stolz und Freude über dieselben, als seien sie ihm und nich",7354566
Liebe (?! von),"Liebe aufgenommen wurde. War ihnen doch das einzige, gleichalterige Töchterlein durch den Tod entrissen. R",7376467
Liebe (?! von),"Liebe Renate, willst Du Excellenz nicht hinaufbitten?« sondirte Onkel Bernd etwas unsicher den Schlachtpla",7400036
Liebe (?! von),"Liebe Leid geschah, Geschah durch Lieb auch Liebe nie!« Wartburgspruch. Es war noch früh am Morgen in Groß",7435141
Liebe (?! von),Liebe nie!« Wartburgspruch. Es war noch früh am Morgen in Groß-Stauffen. Josephine lag in dem altmodischen,7435185
Liebe (?! von),Liebe überein?« Ein langer dunkler Blick senkte sich in ihr Auge. »Auch das ist das Loos von Cupidos Pfeil,7457354
Liebe (?! von),"Liebe Leid geschah, geschah durch Lieb' auch Liebe nie!‹ Diese Worte sind wahr, unendlich wahr, Fräulein J",7457646
Liebe (?! von),"Liebe nie!‹ Diese Worte sind wahr, unendlich wahr, Fräulein Josephine, denn wie die Rose ohne Tau nicht le",7457691
Liebe (?! von),"Liebe nicht ohne Thränen bestehen, welche ihre größte Innigkeit und Stärke erst aus tiefstem Herzensgrund ",7457908
Liebe (?! von),"Liebe Leid geschah,« wiederholte Fräulein von Wetter leise, mit tiefgeneigtem Haupt, und es war ihr, als f",7458051
Liebe (?! von),"Liebe Sinnbild ist!« und sie folgte mit dem Blick dem kleinen Purpurblatt, welches wie ein Schmetterling v",7458393
Liebe (?! von),"Liebe Leid geschah, geschah durch Lieb' auch Liebe nie!« Da lachten sie zusammen, Günther aber trat näher,",7460940
Liebe (?! von),"Liebe nie!« Da lachten sie zusammen, Günther aber trat näher, nahm schnell ihre kleine Hand und zog sie an",7460985
Liebe (?! von),Liebe Leid geschah?« wiederholte er mit wundersam fragendem Blick. »Eine herrliche Aussicht hier oben!« er,7461113
Liebe (?! von),"Liebe den Kammerherrntitel von dem Herzog angenommen hatte, um noch so dann und wann mal wieder die Nase i",7507791
Liebe (?! von),Liebe und Freiheit gesungen. Sechstes Kapitel. »Man begeht öfters aus Schwachheit als aus Vorsatz einen Ve,7513176
Liebe (?! von),"Liebe beantwortete, unerschrocken zwischen heimlichen und offiziellen Feinden, für deren Wohl und Heil sie",7549651
Liebe (?! von),"Liebe Aosta, ich habe rechtes Verlangen nach Ihrem charmanten Wagnerpotpourri. Sie sind wohl so liebenswür",7570475
Liebe (?! von),"Liebe und sagen Sie mir, zu welchem Tanz haben Sie den unglückseligen kleinen Montblanc engagiren müssen?«",7614898
Liebe (?! von),"Liebe Leid geschah.« Ja, ihr war Leid geschehen, tiefes, namenloses Herzeleid! Noch aber lag es wie ein sc",7630457
Liebe (?! von),"Liebe Leid geschah,« zitterte es wie ein schluchzendes Echo durch ihre Seele, »geschah durch Lieb' auch Li",7638008
Liebe (?! von),"Liebe nie . . . .« Graf Günther aber lachte, und die Flöten und Geigen schmetterten ihren Gruß dazu. Wie e",7638112
Liebe (?! von),"Liebe und mach' nicht mehr dieses furchtbare Henkergesicht, sondern komm morgen zum Frühstück zu mir und s",7641707
Liebe (?! von),"Liebe leuchtete daraus entgegen, sekundenlang ruhte Blick in Blick, dann atmete Hattenheim tief auf und sa",7645915
Liebe (?! von),"Liebe für Sie zu brechen.« »Dazu muß ich erst wissen, wo ein solches Herz zu finden ist!« Seine Antwort wa",7664965
Liebe (?! von),"Liebe erschlossen, das in kurzer, rätselhafter Wandlung plötzlich aufgehört, ein Kind zu sein! Wunderlich ",7674990
Liebe (?! von),"Liebe Leid geschah, geschah durch Lieb' auch Liebe nie.« Elftes Kapitel. »Doch wenn sie liebt, nimm Dich i",7675319
Liebe (?! von),"Liebe nie.« Elftes Kapitel. »Doch wenn sie liebt, nimm Dich in Acht!« »Carmen« Bizet. Die eleganteste Stra",7675364
Liebe (?! von),"Liebe Leid kund gethan. Sie blutet noch fort, die Wunde, welche Falschheit und Spott ihr geschlagen, wenn ",7679418
Liebe (?! von),Liebe und Herzlichkeit wurde Josephine im Familienkreise aufgenommen. sie kam sich keinen Augenblick fremd,7683355
Liebe (?! von),"Liebe und Schwärmerei sein, sondern rasender Wahnsinn jeder Fiber und jedes Nervs, eine fessellos sich Bah",7708158
Liebe (?! von),"Liebe wird der Zigeunerliebe gleichen, von welcher Carmen singt, ›fragt nicht nach Recht, Gesetz und Macht",7708697
Liebe (?! von),"Liebe einigten sich, und verschmolzen unbewußt zu einem Spiel vollendetster Coquetterie, welche allen Zaub",7753074
Liebe (?! von),Liebe eben erwidert! Weil ich sie an jenem Ballabende geradezu in seine Arme getrieben habe und ihr selber,7755811
Liebe (?! von),"Liebe und des Hasses, durch welches die einzelnen Melodien schmeichelten. Auch heute saß Josephine vor dem",7819813
Liebe (?! von),"Liebe bin ich stets ein Stiefkind gewesen!« Er schüttelte wehmütig lächelnd den Kopf, als Josephine mit sc",7865082
Liebe (?! von),"Liebe geworden, welche zwar noch trotzig gegen sich selber kämpft, aber dennoch die einzige ist, welche je",7871805
Liebe (?! von),"Liebe nicht sein Herz, so wird Graf Günther nie und nimmermehr ein Anderer. Noch aber liebt er Sie nicht s",7872243
Liebe (?! von),"Liebe und die Maienlust des Lebens sind dahin, das Herz ist in den Staub getreten, damit die Hand nach lan",7885381
Liebe (?! von),"Liebe und Haß, mein erstes Spielzeug waren die klirrenden Münzen auf der Brust Almiacitas, das erste Wort,",7889896
Liebe (?! von),"Liebe Allgewalt muß siegen! Ein Wort nur, Josephine. Vertrauen Sie mir und versprechen Sie es mir?« Sein A",7891848
Liebe (?! von),"Liebe auf, wenn sich gute Freunde finden, diese Liebe zu verketzern und ihr Ideal zu schwärzen, dann aller",7912616
Liebe (?! von),"Liebe zu verketzern und ihr Ideal zu schwärzen, dann allerdings muß des Haiderösleins Glauben und Vertraue",7912664
Liebe (?! von),"Liebe nennen!« Günther sank auf den Sessel nieder und barg das Antlitz in beide Hände. »Schweig, Reimar, l",7915409
Liebe (?! von),"Liebe zwingen, wie das Eis in Flammenglut dahin schmilzt, aber diese Gleichgültigkeit ist ein lächelndes G",7916041
Liebe (?! von),"Liebe im Herzen erstickte, welche Du nie erwidert hast und niemals erwidern wirst!« »Niemals erwidern wirs",7916437
Liebe (?! von),"Liebe gehört Dir, und was ich mir leichtsinnig verscherzt habe, kann ich niemals wiedererwerben, die Wunde",7919561
Liebe (?! von),"Liebe lassen! Günther ist ein hitziger, trotziger Charakter, ein Hinderniß wird ihn höchstens reizen, niem",7922405
Liebe (?! von),Liebe und Sehnsucht noch so heiß sein! Was frommt da ein Plaudern und Flüstern hin und her? Es zeigt erst ,7942477
Liebe (?! von),"Liebe selbst an die schwindelndste Höhe lehnt!« Sylviens Wesen war jäh verändert, dieselbe bezaubernde Hin",7943303
Liebe (?! von),Liebe mit lächelndem Mund und winkt Dir ein berauschendes Willkommen!‹ »Wie glücklich muß diese Rose einen,7946836
Liebe (?! von),"Liebe abgeschlossen hat wie ich, Hoheit, der spürt kein Gelüste mehr, sich mit Rosen zu schmücken. Die Zei",7947333
Liebe (?! von),"Liebe ist noch kein Kraut gewachsen, ebenso wenig, wie gegen den Tod. Sollte sich also die Phine, die ja n",7952297
Liebe (?! von),"Liebe schon Schwester Magda damit beauftragen, und dann ist der Minister vortrefflich aufgehoben.« Josephi",7992683
Liebe (?! von),"Liebe und Vergebung strahlte. Sie neigte das Köpfchen über die bleiche Hand der Herzogin und küßte sie, un",7993095
Liebe (?! von),"Liebe würde darin kein Opfer erblicken, denn sie scheute sich ja auch nicht, angesichts der ganzen Welt an",8008260
Liebe (?! von),"Liebe die Residenz ebenfalls verlassen wollte. Man nahm sich auch vor, dem kleinen Landfräulein merklich z",8027531
Liebe (?! von),"Liebe nicht Recht, Gesetz und Macht kennt! Und er richtete sich unwillkürlich empor zu seiner vollen, stat",8035971
Liebe (?! von),"Liebe zu wagen, mir Sieg oder Untergang zu bereiten in dem tollkühnen Streben nach ihrem Besitz. Ich spiel",8042605
Liebe (?! von),"Liebe hat mich nicht verlassen.« D'Ouchy machte tiefaufatmend eine Pause, ein verzehrendes Feuer glühte in",8043502
Liebe (?! von),"Liebe erwidert sei?« D'Ouchy stützte sich schwer auf die Sessellehne, ein fast irres, drohendes Feuer sprü",8046418
